movie_id,title,genre,language,mood,rating,popularity,year
366,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)",Drama,English,Emotional,2.99951060358891,3065,1994
367,"Mask, The (1994)",Action,English,Mass,3.18690479166146,40007,1994
368,Maverick (1994),Adventure,English,General,3.41790206047632,18685,1994
369,Mrs. Parker and the Vicious Circle (1994),Drama,English,Emotional,3.31339285714286,1120,1994
370,Naked Gun 33 1/3: The Final Insult (1994),Action,English,Mass,2.99512363933807,15893,1994
371,"Paper, The (1994)",Comedy,English,Feel-Good,3.26387921022067,4305,1994
372,Reality Bites (1994),Comedy,English,Feel-Good,3.25074698219194,8367,1994
373,Red Rock West (1992),Thriller,English,Dark,3.77336065573771,3660,1992
374,Richie Rich (1994),Children,English,General,2.42924776433456,5703,1994
375,Safe Passage (1994),Drama,English,Emotional,3.28149606299213,254,1994
376,"River Wild, The (1994)",Action,English,Mass,3.27622226074896,11536,1994
377,Speed (1994),Action,English,Mass,3.48722728235543,47210,1994
378,Speechless (1994),Comedy,English,Feel-Good,3.12264554794521,2336,1994
379,Timecop (1994),Action,English,Mass,2.72533376750244,6142,1994
380,True Lies (1994),Action,English,Mass,3.49648977687283,47148,1994
381,When a Man Loves a Woman (1994),Drama,English,Emotional,3.39788732394366,4970,1994
382,Wolf (1994),Drama,English,Emotional,3.03107941539003,5679,1994
383,Wyatt Earp (1994),Western,English,General,3.19793656858999,5234,1994
384,Bad Company (1995),Action,English,Mass,2.96653543307087,762,1995
385,"Man of No Importance, A (1994)",Drama,English,Emotional,3.55511811023622,127,1994
386,S.F.W. (1994),Drama,English,Emotional,2.82228116710875,377,1994
387,"Low Down Dirty Shame, A (1994)",Action,English,Mass,2.65491009681881,723,1994
388,Boys Life (1995),Drama,English,Emotional,3.54395604395604,546,1995
389,"Colonel Chabert, Le (1994)",Drama,English,Emotional,3.49756097560976,205,1994
390,Faster Pussycat! Kill! Kill! (1965),Action,English,Mass,3.42783505154639,970,1965
391,Jason's Lyric (1994),Crime,English,General,3.14671361502347,426,1994
392,"Secret Adventures of Tom Thumb, The (1993)",Adventure,English,General,3.32105263157895,285,1993
393,Street Fighter (1994),Action,English,Mass,1.91325162772884,2611,1994
394,Coldblooded (1995),Comedy,English,Feel-Good,3.31418918918919,148,1995
397,"Fear, The (1995)",Horror,English,Dark,2.195,100,1995
398,Frank and Ollie (1995),Documentary,English,General,3.43965517241379,58,1995
402,Open Season (1996),Comedy,English,Feel-Good,2.88983050847458,59,1996
404,Brother Minister: The Assassination of Malcolm X (1994),Documentary,English,General,3.30625,80,1994
405,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994),Action,English,Mass,2.44997303128371,3708,1994
406,Federal Hill (1994),Drama,English,Emotional,3.1044776119403,67,1994
407,In the Mouth of Madness (1995),Horror,English,Dark,3.2670906200318,2516,1995
408,8 Seconds (1994),Drama,English,Emotional,3.25367647058824,680,1994
409,Above the Rim (1994),Crime,English,General,3.04226804123711,485,1994
410,Addams Family Values (1993),Children,English,General,3.02680253892691,20166,1993
411,Martin Lawrence: You So Crazy (1994),Comedy,English,Feel-Good,2.78455284552846,123,1994
412,"Age of Innocence, The (1993)",Drama,English,Emotional,3.56321480557288,4809,1993
413,Airheads (1994),Comedy,English,Feel-Good,2.81294135707706,6514,1994
414,"Air Up There, The (1994)",Comedy,English,Feel-Good,2.61290322580645,930,1994
415,Another Stakeout (1993),Comedy,English,Feel-Good,2.80981120396162,3231,1993
416,Bad Girls (1994),Western,English,General,2.69455252918288,1799,1994
417,Barcelona (1994),Comedy,English,Feel-Good,3.51825588412794,3314,1994
418,Being Human (1993),Drama,English,Emotional,2.69927536231884,690,1993
419,"Beverly Hillbillies, The (1993)",Comedy,English,Feel-Good,2.47970085470085,4680,1993
420,Beverly Hills Cop III (1994),Action,English,Mass,2.75549644253573,15601,1994
421,Black Beauty (1994),Adventure,English,General,3.2778384279476,1832,1994
422,Blink (1994),Thriller,English,Dark,3.23340248962656,1446,1994
423,Blown Away (1994),Action,English,Mass,3.01328156926849,2447,1994
424,Blue Chips (1994),Drama,English,Emotional,2.71855541718555,803,1994
425,Blue Sky (1994),Drama,English,Emotional,3.47329545454545,880,1994
426,Body Snatchers (1993),Horror,English,Dark,3.10917674830333,3389,1993
427,Boxing Helena (1993),Drama,English,Emotional,2.53843905290851,3421,1993
428,"Bronx Tale, A (1993)",Drama,English,Emotional,3.82762042215407,5543,1993
429,Cabin Boy (1994),Comedy,English,Feel-Good,2.37661082474227,1552,1994
430,Calendar Girl (1993),Comedy,English,Feel-Good,2.33962264150943,265,1993
431,Carlito's Way (1993),Crime,English,General,3.72004675628288,10266,1993
432,City Slickers II: The Legend of Curly's Gold (1994),Adventure,English,General,2.72998846597463,13005,1994
433,Clean Slate (1994),Comedy,English,Feel-Good,2.91134185303514,1252,1994
434,Cliffhanger (1993),Action,English,Mass,3.05209748146998,25769,1993
435,Coneheads (1993),Comedy,English,Feel-Good,2.58089425411384,14828,1993
436,Color of Night (1994),Drama,English,Emotional,2.63527653213752,1338,1994
437,Cops and Robbersons (1994),Comedy,English,Feel-Good,2.59859913793103,1856,1994
438,"Cowboy Way, The (1994)",Action,English,Mass,2.69577205882353,1088,1994
439,Dangerous Game (1993),Drama,English,Emotional,2.63559322033898,59,1993
440,Dave (1993),Comedy,English,Feel-Good,3.59721388555422,19992,1993
441,Dazed and Confused (1993),Comedy,English,Feel-Good,3.70047584566049,9667,1993
442,Demolition Man (1993),Action,English,Mass,3.09412470023981,20850,1993
443,"Endless Summer 2, The (1994)",Adventure,English,General,3.34924623115578,597,1994
444,Even Cowgirls Get the Blues (1993),Comedy,English,Feel-Good,2.41542473919523,1342,1993
445,Fatal Instinct (1993),Comedy,English,Feel-Good,2.87707468879668,1928,1993
446,Farewell My Concubine (Ba wang bie ji) (1993),Drama,English,Emotional,3.9044250064317,3887,1993
447,"Favor, The (1994)",Comedy,English,Feel-Good,2.51762114537445,227,1994
448,Fearless (1993),Drama,English,Emotional,3.55521472392638,3097,1993
449,Fear of a Black Hat (1994),Comedy,English,Feel-Good,3.44886363636364,704,1994
450,With Honors (1994),Comedy,English,Feel-Good,3.34700882641386,3059,1994
451,Flesh and Bone (1993),Drama,English,Emotional,3.05007824726135,639,1993
452,Widows' Peak (1994),Drama,English,Emotional,3.55808080808081,1188,1994
453,For Love or Money (1993),Comedy,English,Feel-Good,3.10425101214575,988,1993
454,"Firm, The (1993)",Drama,English,Emotional,3.50231413458713,27224,1993
455,Free Willy (1993),Adventure,English,General,2.61760945989134,9387,1993
456,Fresh (1994),Crime,English,General,3.82627952755906,1016,1994
457,"Fugitive, The (1993)",Thriller,English,Dark,3.96994200410001,57073,1993
458,Geronimo: An American Legend (1993),Drama,English,Emotional,3.15541165587419,1081,1993
459,"Getaway, The (1994)",Action,English,Mass,2.77664974619289,1182,1994
460,Getting Even with Dad (1994),Comedy,English,Feel-Good,2.41940615058325,943,1994
461,Go Fish (1994),Drama,English,Emotional,3.33700440528634,908,1994
462,"Good Man in Africa, A (1994)",Action,English,Mass,2.61722488038278,209,1994
463,Guilty as Sin (1993),Crime,English,General,2.78504672897196,428,1993
464,Hard Target (1993),Action,English,Mass,2.92356873002034,3441,1993
465,Heaven & Earth (1993),Action,English,Mass,3.26552179656539,757,1993
466,Hot Shots! Part Deux (1993),Action,English,Mass,2.94401175104188,14637,1993
467,Live Nude Girls (1995),Comedy,English,Feel-Good,3.36497326203209,748,1995
468,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",Comedy,English,Feel-Good,3.31313809779688,7444,1995
469,"House of the Spirits, The (1993)",Drama,English,Emotional,3.26945885841364,1349,1993
470,House Party 3 (1994),Comedy,English,Feel-Good,2.11016949152542,472,1994
471,"Hudsucker Proxy, The (1994)",Comedy,English,Feel-Good,3.65820572569907,12016,1994
472,I'll Do Anything (1994),Comedy,English,Feel-Good,2.87190082644628,726,1994
473,In the Army Now (1994),Comedy,English,Feel-Good,2.31538992408558,1449,1994
474,In the Line of Fire (1993),Action,English,Mass,3.72023138389137,20399,1993
475,In the Name of the Father (1993),Drama,English,Emotional,3.91766944358737,9723,1993
476,"Inkwell, The (1994)",Comedy,English,Feel-Good,2.995670995671,231,1994
477,What's Love Got to Do with It? (1993),Drama,English,Emotional,3.55060506050605,4545,1993
478,Jimmy Hollywood (1994),Comedy,English,Feel-Good,2.40636042402827,283,1994
479,Judgment Night (1993),Action,English,Mass,2.93310131477185,1293,1993
480,Jurassic Park (1993),Action,English,Mass,3.69862294471841,75233,1993
481,Kalifornia (1993),Drama,English,Emotional,3.32623922413793,5568,1993
482,Killing Zoe (1994),Crime,English,General,3.41675695196822,2769,1994
483,King of the Hill (1993),Drama,English,Emotional,3.76537216828479,618,1993
484,Lassie (1994),Adventure,English,General,2.78934010152284,788,1994
485,Last Action Hero (1993),Action,English,Mass,2.81903779611392,15028,1993
486,Life with Mikey (1993),Comedy,English,Feel-Good,2.69984326018809,638,1993
487,Lightning Jack (1994),Comedy,English,Feel-Good,2.60514018691589,642,1994
488,M. Butterfly (1993),Drama,English,Emotional,3.37094017094017,585,1993
489,Made in America (1993),Comedy,English,Feel-Good,2.75373862158648,3076,1993
490,Malice (1993),Thriller,English,Dark,3.35692588092345,3292,1993
491,"Man Without a Face, The (1993)",Drama,English,Emotional,3.40817984832069,5538,1993
492,Manhattan Murder Mystery (1993),Comedy,English,Feel-Good,3.65610665137615,3488,1993
493,Menace II Society (1993),Action,English,Mass,3.61855021394412,3973,1993
494,Executive Decision (1996),Action,English,Mass,3.35220721787886,12663,1996
495,In the Realm of the Senses (Ai no corrida) (1976),Drama,English,Emotional,3.41604938271605,810,1976
496,What Happened Was... (1994),Comedy,English,Feel-Good,3.30941176470588,425,1994
497,Much Ado About Nothing (1993),Comedy,English,Feel-Good,3.881792640307,14593,1993
498,Mr. Jones (1993),Drama,English,Emotional,2.82005141388175,389,1993
499,Mr. Wonderful (1993),Comedy,English,Feel-Good,2.76951219512195,410,1993
500,Mrs. Doubtfire (1993),Comedy,English,Feel-Good,3.39217732084691,39296,1993
501,Naked (1993),Drama,English,Emotional,3.83410918324164,2363,1993
502,"Next Karate Kid, The (1994)",Action,English,Mass,2.27822062226794,3889,1994
503,"New Age, The (1994)",Drama,English,Emotional,3.05281690140845,142,1994
504,No Escape (1994),Action,English,Mass,2.97660098522168,1218,1994
505,North (1994),Comedy,English,Feel-Good,2.51097293343087,1367,1994
506,Orlando (1992),Drama,English,Emotional,3.50199600798403,1503,1992
507,"Perfect World, A (1993)",Crime,English,General,3.52762973352034,3565,1993
508,Philadelphia (1993),Drama,English,Emotional,3.80420740223464,22912,1993
509,"Piano, The (1993)",Drama,English,Emotional,3.68390868596882,17960,1993
510,Poetic Justice (1993),Drama,English,Emotional,2.76170212765957,940,1993
511,"Program, The (1993)",Action,English,Mass,3.14129146919431,1688,1993
512,"Puppet Masters, The (1994)",Horror,English,Dark,2.92284186401833,1309,1994
513,Radioland Murders (1994),Comedy,English,Feel-Good,2.95903010033445,598,1994
514,"Ref, The (1994)",Comedy,English,Feel-Good,3.44869655891554,4795,1994
515,"Remains of the Day, The (1993)",Drama,English,Emotional,3.89456541138676,11206,1993
516,Renaissance Man (1994),Comedy,English,Feel-Good,3.0854006273168,3507,1994
517,Rising Sun (1993),Action,English,Mass,3.12974852862493,3738,1993
518,"Road to Wellville, The (1994)",Comedy,English,Feel-Good,2.69960317460318,1260,1994
519,RoboCop 3 (1993),Action,English,Mass,2.19871309613929,5284,1993
520,Robin Hood: Men in Tights (1993),Comedy,English,Feel-Good,3.08180040334902,16363,1993
521,Romeo Is Bleeding (1993),Crime,English,General,3.32120253164557,2212,1993
522,Romper Stomper (1992),Action,English,Mass,3.52922535211268,1420,1992
523,Ruby in Paradise (1993),Drama,English,Emotional,3.65273311897106,933,1993
524,Rudy (1993),Drama,English,Emotional,3.53635806253832,8155,1993
525,"Saint of Fort Washington, The (1993)",Drama,English,Emotional,3.37709497206704,179,1993
526,"Savage Nights (Nuits fauves, Les) (1992)",Drama,English,Emotional,3.17391304347826,138,1992
527,Schindler's List (1993),Drama,English,Emotional,4.23699034516378,73849,1993
528,"Scout, The (1994)",Comedy,English,Feel-Good,2.77360515021459,932,1994
529,Searching for Bobby Fischer (1993),Drama,English,Emotional,3.84198282032928,11176,1993
531,"Secret Garden, The (1993)",Children,English,General,3.54627151051625,7845,1993
532,Serial Mom (1994),Comedy,English,Feel-Good,3.06758064516129,6200,1994
533,"Shadow, The (1994)",Action,English,Mass,2.93882524981721,4103,1994
534,Shadowlands (1993),Drama,English,Emotional,3.8901792991035,4908,1993
535,Short Cuts (1993),Drama,English,Emotional,3.77535235476109,5818,1993
536,"Simple Twist of Fate, A (1994)",Drama,English,Emotional,3.28096479791395,767,1994
537,Sirens (1994),Drama,English,Emotional,3.15566860465116,3440,1994
538,Six Degrees of Separation (1993),Drama,English,Emotional,3.69010566762728,5205,1993
539,Sleepless in Seattle (1993),Comedy,English,Feel-Good,3.51023997012045,32129,1993
540,Sliver (1993),Thriller,English,Dark,2.70989357508869,5074,1993
541,Blade Runner (1982),Action,English,Mass,4.11000453671499,46289,1982
542,Son in Law (1993),Comedy,English,Feel-Good,2.84900591080064,3722,1993
543,So I Married an Axe Murderer (1993),Comedy,English,Feel-Good,3.23107959887183,12764,1993
544,Striking Distance (1993),Action,English,Mass,2.92629310344828,2320,1993
546,Super Mario Bros. (1993),Action,English,Mass,2.07813259847625,6169,1993
547,Surviving the Game (1994),Action,English,Mass,2.82204362801378,871,1994
548,Terminal Velocity (1994),Action,English,Mass,2.89858815426997,2904,1994
549,Thirty-Two Short Films About Glenn Gould (1993),Drama,English,Emotional,3.88747419132829,1453,1993
550,Threesome (1994),Comedy,English,Feel-Good,3.07563647128478,3378,1994
551,"Nightmare Before Christmas, The (1993)",Animation,English,Feel-Good,3.74214945745945,26081,1993
552,"Three Musketeers, The (1993)",Action,English,Mass,3.21742821288846,13547,1993
553,Tombstone (1993),Action,English,Mass,3.709919190673,16211,1993
554,Trial by Jury (1994),Crime,English,General,3.04863813229572,514,1994
555,True Romance (1993),Crime,English,General,3.81564560671814,17743,1993
556,"War Room, The (1993)",Documentary,English,General,3.96195652173913,1288,1993
558,"Pagemaster, The (1994)",Action,English,Mass,2.83314383172257,1759,1994
559,"Paris, France (1993)",Comedy,English,Feel-Good,3.04545454545455,55,1993
561,Killer (Bulletproof Heart) (1994),Drama,English,Emotional,3.44444444444444,225,1994
562,Welcome to the Dollhouse (1995),Comedy,English,Feel-Good,3.78060679981705,6559,1995
563,Germinal (1993),Drama,English,Emotional,3.4427374301676,358,1993
564,Chasers (1994),Comedy,English,Feel-Good,2.36088154269972,363,1994
565,Cronos (1993),Drama,English,Emotional,3.23277559055118,1016,1993
566,Naked in New York (1994),Comedy,English,Feel-Good,2.76298701298701,154,1994
567,Kika (1993),Comedy,English,Feel-Good,3.32039911308204,451,1993
568,Bhaji on the Beach (1993),Comedy,English,Feel-Good,3.56777493606138,391,1993
569,Little Big League (1994),Comedy,English,Feel-Good,2.94064852345107,1727,1994
570,"Slingshot, The (K̴disbellan) (1993)",Comedy,English,Feel-Good,3.44181034482759,232,1993
571,"Wedding Gift, The (1994)",Drama,English,Emotional,3.6125,200,1994
573,"Ciao, Professore! (Io speriamo che me la cavo) (1992)",Drama,English,Emotional,3.43601895734597,211,1992
574,Spanking the Monkey (1994),Comedy,English,Feel-Good,3.30331920903955,1416,1994
575,"Little Rascals, The (1994)",Children,English,General,2.99571663920923,3035,1994
577,Andre (1994),Adventure,English,General,2.82488822652757,671,1994
580,Princess Caraboo (1994),Drama,English,Emotional,3.0676625659051,569,1994
581,"Celluloid Closet, The (1995)",Documentary,English,General,3.97574819401445,1938,1995
582,M̩tisse (Caf̩ au Lait) (1993),Comedy,English,Feel-Good,3.33703703703704,135,1993
583,Dear Diary (Caro Diario) (1994),Comedy,English,Feel-Good,3.580204778157,293,1994
585,"Brady Bunch Movie, The (1995)",Comedy,English,Feel-Good,2.65752802181157,9903,1995
586,Home Alone (1990),Children,English,General,3.17830755021935,34648,1990
587,Ghost (1990),Comedy,English,Feel-Good,3.44198937681428,32382,1990
588,Aladdin (1992),Adventure,English,General,3.70731731493597,50442,1992
589,Terminator 2: Judgment Day (1991),Action,English,Mass,3.96204466022257,68383,1991
590,Dances with Wolves (1990),Adventure,English,General,3.72895597699429,46771,1990
592,Batman (1989),Action,English,Mass,3.40991986181687,49789,1989
593,"Silence of the Lambs, The (1991)",Crime,English,General,4.14836709841692,90330,1991
594,Snow White and the Seven Dwarfs (1937),Animation,English,Feel-Good,3.57536344629747,20567,1937
